words,labels,contexts,pos
za,1,group_3,ADP
chůze,0,group_3,NOUN
-,0,group_3,PUNCT
pro,0,group_3,ADP
jistotu,0,group_3,NOUN
si,0,group_3,PRON
ho,0,group_3,PRON
nosí,0,group_3,VERB
s,0,group_3,ADP
sebou,0,group_3,PRON
.,0,group_3,PUNCT
Rybařící,1,group_3,ADJ
opice,0,group_3,NOUN
.,0,group_3,PUNCT
Plavání,0,group_3,NOUN
se,1,group_3,PRON
mnoho,0,group_3,DET
opic,0,group_3,NOUN
nevěnuje,1,group_3,VERB
.,1,group_3,PUNCT
Plavecký,1,group_3,ADJ
přeborník,1,group_3,NOUN
makak,0,group_3,NOUN
jávský,0,group_3,ADJ
(,0,group_3,PUNCT
Macaca,0,group_3,X
fascicularis,0,group_3,X
),0,group_3,PUNCT
proto,0,group_3,CCONJ
nemá,0,group_3,VERB
velkou,0,group_3,ADJ
konkurenci,0,group_3,NOUN
.,0,group_3,PUNCT
Navzdory,0,group_3,ADP
českému,0,group_3,ADJ
jménu,0,group_3,NOUN
nežije,1,group_3,VERB
jen,0,group_3,ADV
na,0,group_3,ADP
Jávě,0,group_3,PROPN
",",0,group_3,PUNCT
obývá,0,group_3,VERB
všechny,0,group_3,DET
indonéské,0,group_3,ADJ
ostrovy,0,group_3,NOUN
",",0,group_3,PUNCT
běžný,0,group_3,ADJ
je,0,group_3,AUX
i,0,group_3,CCONJ
v,0,group_3,ADP
téměř,0,group_3,ADV
celé,0,group_3,ADJ
Zadní,0,group_3,ADJ
Indii,0,group_3,PROPN
.,0,group_3,PUNCT
Nejraději,0,group_3,ADV
má,0,group_3,VERB
hustě,0,group_3,ADV
zalesněné,0,group_3,ADJ
břehy,0,group_3,NOUN
řek,0,group_3,NOUN
nebo,0,group_3,CCONJ
pobřežní,0,group_3,ADJ
mangrovy,0,group_3,NOUN
.,0,group_3,PUNCT
Blízkost,0,group_3,NOUN
vody,0,group_3,NOUN
vyhledává,0,group_3,VERB
záměrně,0,group_3,ADV
",",0,group_3,PUNCT
je,0,group_3,AUX
vynikající,0,group_3,ADJ
plavec,0,group_3,NOUN
a,0,group_3,CCONJ
ve,0,group_3,ADP
vodě,0,group_3,NOUN
nehledá,0,group_3,VERB
jen,0,group_3,ADV
potravu,0,group_3,NOUN
",",0,group_3,PUNCT
ale,0,group_3,CCONJ
i,0,group_3,CCONJ
záchranu,0,group_3,NOUN
před,1,group_3,ADP
predátory,0,group_3,NOUN
.,0,group_3,PUNCT
I,0,group_3,CCONJ
k,1,group_3,ADP
odpočinku,0,group_3,NOUN
si,0,group_3,PRON
vybírá,0,group_3,VERB
stromy,0,group_3,NOUN
",",0,group_3,PUNCT
jejichž,0,group_3,DET
větve,0,group_3,NOUN
sahají,1,group_3,VERB
nad,0,group_3,ADP
hladinu,0,group_3,NOUN
",",0,group_3,PUNCT
aby,0,group_3,_
mohl,0,group_3,VERB
v,1,group_3,ADP
případě,0,group_3,NOUN
nebezpečí,0,group_3,NOUN
jen,0,group_3,ADV
seskočit,0,group_3,VERB
a,0,group_3,CCONJ
rychle,0,group_3,ADV
odplavat,0,group_3,VERB
pryč,0,group_3,ADV
.,0,group_3,PUNCT
O,1,group_3,ADP
tom,0,group_3,DET
",",0,group_3,PUNCT
jak,0,group_3,ADV
skvělý,0,group_3,ADJ
je,0,group_3,AUX
plavec,0,group_3,NOUN
",",0,group_3,PUNCT
svědčí,1,group_3,VERB
to,0,group_3,DET
",",0,group_3,PUNCT
že,0,group_3,SCONJ
má,0,group_3,VERB
ve,1,group_3,ADP
svém,0,group_3,DET
pestrém,1,group_3,ADJ
jídelníčku,0,group_3,NOUN
zařazeny,0,group_3,ADJ
i,0,group_3,CCONJ
ryby,0,group_3,NOUN
",",0,group_3,PUNCT
které,0,group_3,DET
si,0,group_3,PRON
dovede,0,group_3,VERB
ve,0,group_3,ADP
vodě,0,group_3,NOUN
sám,0,group_3,DET
ulovit,0,group_3,VERB
.,0,group_3,PUNCT
Bez,0,group_3,ADP
udice,0,group_3,NOUN
",",0,group_3,PUNCT
jen,0,group_3,PART
tak,0,group_3,ADV
rukama,0,group_3,NOUN
!,0,group_3,PUNCT
Vzdušní,0,group_3,ADJ
akrobaté,0,group_3,NOUN
.,0,group_3,PUNCT
Nejoblíbenějším,0,group_3,ADJ
opičím,0,group_3,ADJ
sportem,1,group_3,NOUN
je,0,group_3,AUX
sportovní,0,group_3,ADJ
gymnastika,0,group_3,NOUN
.,0,group_3,PUNCT
Ale,0,group_3,CCONJ
výkony,1,group_3,NOUN
některých,0,group_3,DET
druhů,0,group_3,NOUN
už,0,group_3,ADV
hraničí,0,group_3,VERB
se,1,group_3,ADP
vzdušnou,0,group_3,ADJ
akrobacií,0,group_3,NOUN
",",0,group_3,PUNCT
v,1,group_3,ADP
níž,0,group_3,PRON
jsou,0,group_3,AUX
jednoznačně,0,group_3,ADV
nejlepší,0,group_3,ADJ
giboni,0,group_3,NOUN
(,0,group_3,PUNCT
čeleď,0,group_3,NOUN
Hylobatidae,0,group_3,X
),0,group_3,PUNCT
.,0,group_3,PUNCT
Z,0,group_3,ADP
místa,0,group_3,NOUN
na,0,group_3,ADP
místo,0,group_3,NOUN
se,0,group_3,PRON
přemísťují,0,group_3,VERB
originálním,0,group_3,ADJ
způsobem,0,group_3,NOUN
",",0,group_3,PUNCT
při,0,group_3,ADP
němž,0,group_3,PRON
místo,0,group_3,ADP
nohou,0,group_3,NOUN
používají,0,group_3,VERB
paže,0,group_3,NOUN
.,0,group_3,PUNCT
Jejich,0,group_3,DET
pohyb,0,group_3,NOUN
",",0,group_3,PUNCT
kdy,0,group_3,ADV
se,0,group_3,PRON
mohutným,0,group_3,ADJ
zhoupnutím,0,group_3,NOUN
a,0,group_3,CCONJ
švihem,0,group_3,NOUN
paže,0,group_3,NOUN
přemísťují,0,group_3,VERB
z,0,group_3,ADP
jedné,0,group_3,NUM
větve,0,group_3,NOUN
na,0,group_3,ADP
druhou,0,group_3,ADJ
",",0,group_3,PUNCT
se,0,group_3,PRON
odborně,0,group_3,ADV
jmenuje,0,group_3,VERB
brachiace,0,group_3,NOUN
a,0,group_3,CCONJ
gibboni,0,group_3,NOUN
v,1,group_3,ADP
něm,0,group_3,PRON
překonávají,0,group_3,VERB
nejeden,0,group_3,NUM
atletický,0,group_3,ADJ
rekord,0,group_3,NOUN
.,0,group_3,PUNCT
Mohou,0,group_3,VERB
takto,0,group_3,ADV
vzduchem,0,group_3,NOUN
létat,0,group_3,VERB
rychlostí,0,group_3,NOUN
až,0,group_3,PART
55,0,group_3,NUM
km,0,group_3,NOUN
/,0,group_3,PUNCT
hod,0,group_3,NOUN
.,0,group_3,PUNCT
",",0,group_3,PUNCT
tj,0,group_3,CCONJ
.,0,group_3,PUNCT
stejně,0,group_3,ADV
rychle,0,group_3,ADV
jako,0,group_3,SCONJ
nejrychlejší,0,group_3,ADJ
opičí,0,group_3,ADJ
sprinter,1,group_3,NOUN
",",1,group_3,PUNCT
a,0,group_3,CCONJ
překonávají,1,group_3,VERB
vzdálenost,0,group_3,NOUN
až,0,group_3,PART
15,0,group_3,NUM
m,0,group_3,NOUN
",",0,group_3,PUNCT
jsou,0,group_3,AUX
tedy,0,group_3,CCONJ
lepší,0,group_3,ADJ
než,0,group_3,SCONJ
dálkař,1,group_3,NOUN
indri,0,group_3,NOUN
.,0,group_3,PUNCT
Zato,0,group_3,ADV
v,1,group_3,ADP
 plavání,0,group_3,NOUN
by,1,group_3,AUX
zcela,0,group_3,ADV
propadli,1,group_3,VERB
-,1,group_3,PUNCT
plavat,0,group_3,VERB
neumí,0,group_3,VERB
vůbec,0,group_3,PART
.,0,group_3,PUNCT
Ráno,0,group_6,ADV
nám,0,group_6,PRON
přijeli,0,group_6,VERB
odpojit,0,group_6,VERB
elektřinu,0,group_6,NOUN
",",0,group_6,PUNCT
protože,0,group_6,SCONJ
nemáme,0,group_6,VERB
zaplacené,0,group_6,ADJ
účty,0,group_6,NOUN
.,0,group_6,PUNCT
Josef,0,group_6,PROPN
se,0,group_6,PRON
nás,0,group_6,PRON
snažil,0,group_6,VERB
přesvědčit,0,group_6,VERB
",",0,group_6,PUNCT
že,0,group_6,SCONJ
elektřinu,0,group_6,NOUN
vlastně,0,group_6,ADV
dohromady,1,group_6,ADV
na,1,group_6,ADP
nic,0,group_6,PRON
nepotřebujeme,0,group_6,VERB
a,0,group_6,CCONJ
kromě,0,group_6,ADP
toho,0,group_6,DET
je,0,group_6,AUX
předražená,0,group_6,ADJ
.,0,group_6,PUNCT
Topit,0,group_6,VERB
můžeme,0,group_6,VERB
v,0,group_6,ADP
kachlových,0,group_6,ADJ
kamnech,0,group_6,NOUN
",",0,group_6,PUNCT
svítit,0,group_6,VERB
petrolejovými,0,group_6,ADJ
lampami,0,group_6,NOUN
a,0,group_6,CCONJ
vodu,0,group_6,NOUN
ohřívat,0,group_6,VERB
v,0,group_6,ADP
kotli,0,group_6,NOUN
",",0,group_6,PUNCT
jak,0,group_6,ADV
se,0,group_6,PRON
to,0,group_6,DET
na,0,group_6,ADP
Kostce,0,group_6,PROPN
dělávalo,0,group_6,VERB
až,0,group_6,PART
do,1,group_6,ADP
roku,0,group_6,NOUN
1927,0,group_6,NUM
Svůj,0,group_6,DET
proslov,0,group_6,NOUN
zakončil,0,group_6,VERB
odvážným,0,group_6,ADJ
tvrzením,0,group_6,NOUN
",",0,group_6,PUNCT
že,0,group_6,SCONJ
elektrický,0,group_6,ADJ
proud,1,group_6,NOUN
působí,1,group_6,VERB
na,1,group_6,ADP
psychiku,0,group_6,NOUN
a,0,group_6,CCONJ
dělá,1,group_6,VERB
lidi,0,group_6,NOUN
nervózními,0,group_6,ADJ
.,0,group_6,PUNCT
Mě,0,group_6,PRON
ovšem,0,group_6,PART
mnohem,0,group_6,ADV
víc,0,group_6,ADV
znervóznila,1,group_6,VERB
představa,0,group_6,NOUN
",",0,group_6,PUNCT
jak,0,group_6,SCONJ
si,0,group_6,PRON
suším,0,group_6,VERB
vlasy,0,group_6,NOUN
nad,0,group_6,ADP
ohněm,0,group_6,NOUN
.,0,group_6,PUNCT
Na,1,group_6,ADP
moji,0,group_6,DET
stranu,1,group_6,NOUN
se,0,group_6,PRON
přidal,0,group_6,VERB
i,0,group_6,CCONJ
dosud,0,group_6,ADV
k,1,group_6,ADP
Josefovi,0,group_6,PROPN
zcela,0,group_6,ADV
loajální,0,group_6,ADJ
a,0,group_6,CCONJ
submisivní,0,group_6,ADJ
pan,0,group_6,NOUN
Spock,0,group_6,PROPN
",",0,group_6,PUNCT
který,0,group_6,DET
se,0,group_6,PRON
odvážil,0,group_6,VERB
namítnout,0,group_6,VERB
",",0,group_6,PUNCT
že,0,group_6,SCONJ
obsluha,0,group_6,NOUN
kachlových,0,group_6,ADJ
kamen,0,group_6,NOUN
čítala,0,group_6,VERB
tři,0,group_6,NUM
lidi,0,group_6,NOUN
",",0,group_6,PUNCT
kteří,0,group_6,DET
celou,0,group_6,ADJ
zimu,0,group_6,NOUN
nedělali,0,group_6,VERB
nic,0,group_6,PRON
jiného,0,group_6,ADJ
",",0,group_6,PUNCT
než,0,group_6,SCONJ
běhali,0,group_6,VERB
po,0,group_6,ADP
zámku,0,group_6,NOUN
a,0,group_6,CCONJ
přikládali,1,group_6,VERB
.,1,group_6,PUNCT
Už,0,group_6,ADV
dost,0,group_6,ADV
na,0,group_6,ADP
tom,0,group_6,DET
",",0,group_6,PUNCT
že,0,group_6,SCONJ
jako,0,group_6,SCONJ
hypertonik,0,group_6,NOUN
musí,0,group_6,VERB
topit,0,group_6,VERB
ve,0,group_6,ADP
skleníku,0,group_6,NOUN
.,0,group_6,PUNCT
Matce,0,group_6,NOUN
jsem,0,group_6,AUX
Josefovo,0,group_6,ADJ
blouznění,0,group_6,NOUN
překládala,1,group_6,VERB
raději,0,group_6,ADV
jen,0,group_6,ADV
namátkově,0,group_6,ADV
",",0,group_6,PUNCT
protože,0,group_6,SCONJ
jsem,0,group_6,AUX
se,0,group_6,PRON
obávala,0,group_6,VERB
",",0,group_6,PUNCT
že,0,group_6,SCONJ
by,0,group_6,AUX
s,1,group_6,ADP
jeho,0,group_6,DET
argumenty,0,group_6,NOUN
byla,0,group_6,AUX
schopná,0,group_6,ADJ
souhlasit,0,group_6,VERB
.,0,group_6,PUNCT
Návratu,0,group_6,NOUN
Kostky,0,group_6,NOUN
do,1,group_6,ADP
devatenáctého,0,group_6,ADJ
století,0,group_6,NOUN
zabránila,0,group_6,VERB
paní,0,group_6,NOUN
Tichá,0,group_6,PROPN
",",0,group_6,PUNCT
která,0,group_6,DET
pohrozila,0,group_6,VERB
okamžitou,0,group_6,ADJ
výpovědí,0,group_6,NOUN
",",0,group_6,PUNCT
pokud,0,group_6,SCONJ
jí,0,group_6,PRON
nepojede,1,group_6,VERB
vysavač,0,group_6,NOUN
",",0,group_6,PUNCT
mražáky,0,group_6,NOUN
a,0,group_6,CCONJ
umělá,0,group_6,ADJ
líheň,0,group_6,NOUN
na,1,group_6,ADP
kuřata,0,group_6,NOUN
.,0,group_6,PUNCT
Otec,0,group_6,NOUN
tedy,0,group_6,CCONJ
uprosil,0,group_6,VERB
muže,0,group_6,NOUN
od,1,group_6,ADP
elektrárenské,0,group_6,ADJ
společnosti,0,group_6,NOUN
",",0,group_6,PUNCT
aby,0,group_6,_
nám,0,group_6,PRON
elektřinu,0,group_6,NOUN
neodpojovali,0,group_6,VERB
",",0,group_6,PUNCT
oblekl,0,group_6,VERB
si,0,group_6,PRON
blejzr,0,group_6,NOUN
a,0,group_6,CCONJ
odjel,0,group_6,VERB
s,0,group_6,ADP
nimi,0,group_6,PRON
na,0,group_6,ADP
ředitelství,0,group_6,NOUN
.,0,group_6,PUNCT
Odpoledne,0,group_6,ADV
jsem,0,group_6,AUX
s,0,group_6,ADP
paní,0,group_6,NOUN
Tichou,0,group_6,PROPN
vysávala,0,group_6,VERB
Himmlerovo,0,group_6,ADJ
apartmá,0,group_6,NOUN
.,0,group_6,PUNCT
Ty,0,group_6,DET
čtyři,0,group_6,NUM
místnosti,0,group_6,NOUN
",",0,group_6,PUNCT
kde,0,group_6,ADV
několikrát,0,group_6,ADV
přenocoval,0,group_6,VERB
Heinrich,0,group_6,PROPN
Himmler,0,group_6,PROPN
",",0,group_6,PUNCT
jsou,0,group_6,AUX
mnohem,0,group_6,ADV
útulnější,0,group_6,ADJ
než,0,group_6,SCONJ
náš,0,group_6,DET
byt,0,group_6,NOUN
a,0,group_6,CCONJ
hlavně,0,group_6,ADV
-,0,group_6,PUNCT
mají,0,group_6,VERB
koupelnu,0,group_6,NOUN
!,0,group_6,PUNCT
Požádala,0,group_6,VERB
jsem,0,group_6,AUX
matku,0,group_6,NOUN
",",0,group_6,PUNCT
aby,0,group_6,_
se,0,group_6,PRON
nad,1,group_6,ADP
touto,0,group_6,DET
skutečností,0,group_6,NOUN
alespoň,0,group_6,ADV
zamyslela,0,group_6,VERB
",",0,group_6,PUNCT
ale,0,group_6,CCONJ
odmítla,0,group_6,VERB
s,1,group_6,ADP
tím,0,group_6,DET
",",0,group_6,PUNCT
že,0,group_6,SCONJ
nebude,0,group_6,AUX
bydlet,0,group_6,VERB
v,0,group_6,ADP
bytě,0,group_6,NOUN
po,1,group_6,ADP
nacistickém,0,group_6,ADJ
hrdlořezovi,0,group_6,NOUN
",",0,group_6,PUNCT
kvůli,0,group_6,ADP
němuž,0,group_6,PRON
padl,1,group_6,VERB
její,0,group_6,DET
dědeček,0,group_6,NOUN
Joe,0,group_6,PROPN
.,0,group_6,PUNCT
Moji,0,group_6,DET
námitku,0,group_6,NOUN
",",0,group_6,PUNCT
že,0,group_6,SCONJ
jejího,0,group_6,DET
dědečka,0,group_6,NOUN
zastřelili,0,group_6,VERB
Japonci,0,group_6,PROPN
na,0,group_6,ADP
Filipínách,0,group_6,PROPN
",",0,group_6,PUNCT
přešla,1,group_6,VERB
mávnutím,0,group_6,NOUN
ruky,0,group_6,NOUN
.,0,group_6,PUNCT
Josef,0,group_6,PROPN
by,0,group_6,AUX
proti,1,group_6,ADP
našemu,0,group_6,DET
přestěhování,0,group_6,NOUN
kupodivu,0,group_6,ADV
nic,0,group_6,PRON
neměl,0,group_6,VERB
",",0,group_6,PUNCT
jenom,0,group_6,ADV
mě,0,group_6,PRON
upozornil,0,group_6,VERB
",",0,group_6,PUNCT
že,0,group_6,SCONJ
Himmlerovo,0,group_6,ADJ
apartmá,0,group_6,NOUN
je,0,group_6,AUX
v,1,group_6,ADP
návštěvnické,0,group_6,ADJ
trase,0,group_6,NOUN
",",0,group_6,PUNCT
takže,0,group_6,SCONJ
bychom,0,group_6,AUX
se,0,group_6,PRON
museli,0,group_6,VERB
smířit,0,group_6,VERB
s,1,group_6,ADP
tím,0,group_6,DET
",",0,group_6,PUNCT
že,0,group_6,SCONJ
nám,0,group_6,PRON
přes,0,group_6,ADP
byt,0,group_6,NOUN
budou,0,group_6,AUX
chodit,0,group_6,VERB
mufloni,1,group_6,NOUN
.,1,group_6,PUNCT
Na,1,group_6,ADP
můj,0,group_6,DET
udivený,0,group_6,ADJ
dotaz,0,group_6,NOUN
",",0,group_6,PUNCT
proč,0,group_6,ADV
chodí,0,group_6,VERB
k,1,group_6,ADP
Himmlerovi,0,group_6,PROPN
mufloni,0,group_6,NOUN
",",0,group_6,PUNCT
kde,0,group_6,ADV
se,0,group_6,PRON
berou,0,group_6,VERB
a,0,group_6,CCONJ
jak,0,group_6,ADV
se,0,group_6,PRON
tam,0,group_6,ADV
dostanou,0,group_6,VERB
",",0,group_6,PUNCT
mi,0,group_6,PRON
řekl,0,group_6,VERB
",",0,group_6,PUNCT
že,0,group_6,SCONJ
muflon,0,group_6,NOUN
je,0,group_6,AUX
slangový,0,group_6,ADJ
výraz,0,group_6,NOUN
pro,0,group_6,ADP
návštěvníka,0,group_6,NOUN
.,0,group_6,PUNCT
To,0,group_6,DET
mě,0,group_6,PRON
uklidnilo,0,group_6,VERB
",",0,group_6,PUNCT
protože,0,group_6,SCONJ
jsem,0,group_6,AUX
si,0,group_6,PRON
myslela,0,group_6,VERB
",",0,group_6,PUNCT
že,0,group_6,SCONJ
jde,1,group_6,VERB
zas,0,group_6,ADV
o,1,group_6,ADP
nějakou,0,group_6,DET
divnou,0,group_6,ADJ
rodovou,0,group_6,ADJ
tradici,0,group_6,NOUN
a,0,group_6,CCONJ
my,0,group_6,PRON
budeme,0,group_6,AUX
přímo,0,group_6,ADV
v,0,group_6,ADP
zámku,0,group_6,NOUN
muset,0,group_6,VERB
opatrovat,0,group_6,VERB
stádo,0,group_6,NOUN
zvířat,0,group_6,NOUN
.,0,group_6,PUNCT
Potom,0,group_6,ADV
lstivě,0,group_6,ADV
dodal,0,group_6,VERB
",",0,group_6,PUNCT
že,0,group_6,SCONJ
kdybychom,0,group_6,_
Kostku,0,group_6,NOUN
pro,0,group_6,ADP
muflony,1,group_6,NOUN
uzavřeli,0,group_6,VERB
",",0,group_6,PUNCT
můžeme,0,group_6,VERB
bydlet,0,group_6,VERB
",",0,group_6,PUNCT
kde,0,group_6,ADV
se,0,group_6,PRON
nám,0,group_6,PRON
zlíbí,0,group_6,VERB
.,0,group_6,PUNCT
Řekla,0,group_6,VERB
jsem,0,group_6,AUX
mu,0,group_6,PRON
",",0,group_6,PUNCT
že,0,group_6,SCONJ
o,1,group_6,ADP
tom,0,group_6,DET
budu,0,group_6,AUX
přemýšlet,0,group_6,VERB
",",0,group_6,PUNCT
ale,0,group_6,CCONJ
vzhledem,0,group_6,ADP
k,1,group_6,ADP
naší,0,group_6,DET
finanční,0,group_6,ADJ
situaci,0,group_6,NOUN
je,0,group_6,AUX
jasné,1,group_6,ADJ
",",1,group_6,PUNCT
že,0,group_6,SCONJ
muflony,1,group_6,NOUN
a,0,group_6,CCONJ
jejich,0,group_6,DET
peníze,0,group_6,NOUN
budeme,0,group_6,AUX
potřebovat,0,group_6,VERB
.,0,group_6,PUNCT
Otec,0,group_6,NOUN
se,0,group_6,PRON
vrátil,0,group_6,VERB
zasmušilý,0,group_6,ADJ
.,0,group_6,PUNCT
Elektřinu,0,group_6,NOUN
sice,0,group_6,CCONJ
zachránil,0,group_6,VERB
",",0,group_6,PUNCT
ale,0,group_6,CCONJ
Bendova,0,group_6,ADJ
půjčka,0,group_6,NOUN
se,0,group_6,PRON
opět,0,group_6,ADV
výrazně,0,group_6,ADV
scvrkla,1,group_6,VERB
.,1,group_6,PUNCT
Celý,0,group_6,ADJ
večer,0,group_6,NOUN
si,0,group_6,PRON
hrál,0,group_6,VERB
ve,0,group_6,ADP
svém,0,group_6,DET
pokoji,0,group_6,NOUN
s,0,group_6,ADP
Olinem,0,group_6,PROPN
a,0,group_6,CCONJ
Laďou,0,group_6,PROPN
",",0,group_6,PUNCT
přičemž,0,group_6,ADV
jim,0,group_6,PRON
říkal,0,group_6,VERB
",",0,group_6,PUNCT
jak,0,group_6,ADV
jim,0,group_6,PRON
závidí,0,group_6,VERB
",",0,group_6,PUNCT
že,0,group_6,SCONJ
nemají,0,group_6,VERB
zámek,0,group_6,NOUN
a,0,group_6,CCONJ
dluhy,0,group_6,NOUN
.,0,group_6,PUNCT
Já,0,group_6,PRON
jsem,0,group_6,AUX
si,0,group_6,PRON
střídavě,0,group_6,ADV
četla,0,group_6,VERB
Bibli,0,group_6,NOUN
a,0,group_6,CCONJ
deník,0,group_6,NOUN
Václava,0,group_6,PROPN
Antonína,0,group_6,PROPN
-,0,group_6,PUNCT
toho,0,group_6,DET
",",0,group_6,PUNCT
který,0,group_6,DET
zajal,0,group_6,VERB
harém,0,group_6,NOUN
a,0,group_6,CCONJ
přivezl,0,group_6,VERB
si,0,group_6,PRON
jej,0,group_6,PRON
na,0,group_6,ADP
Kostku,0,group_6,PROPN
",",0,group_6,PUNCT
aniž,0,group_6,SCONJ
by,0,group_6,AUX
mu,0,group_6,PRON
překáželo,1,group_6,VERB
",",1,group_6,PUNCT
že,0,group_6,SCONJ
je,0,group_6,AUX
ženatý,0,group_6,ADJ
.,0,group_6,PUNCT
Popisy,0,group_6,NOUN
jeho,0,group_6,DET
sexuálních,0,group_6,ADJ
praktik,0,group_6,NOUN
jsou,0,group_6,AUX
doprovázeny,1,group_6,ADJ
kresbami,0,group_6,NOUN
",",0,group_6,PUNCT
takže,0,group_6,SCONJ
to,0,group_6,DET
vypadá,0,group_6,VERB
jako,0,group_6,SCONJ
pornografický,0,group_6,ADJ
komiks,0,group_6,NOUN
.,0,group_6,PUNCT
Václav,0,group_6,PROPN
Antonín,0,group_6,PROPN
si,0,group_6,PRON
nepochybně,0,group_6,ADV
právem,0,group_6,ADV
vysloužil,0,group_6,VERB
v,1,group_6,ADP
rodových,0,group_6,ADJ
dějinách,0,group_6,NOUN
přezdívku,0,group_6,NOUN
Velký,0,group_6,ADJ
Prasák,0,group_6,PROPN
.,0,group_6,PUNCT
Po,1,group_6,ADP
přehlídce,0,group_6,NOUN
těch,0,group_6,DET
nejbizarnějších,0,group_6,ADJ
a,0,group_6,CCONJ
nejnepravděpodobnějších,0,group_6,ADJ
poloh,0,group_6,NOUN
jsem,0,group_6,AUX
se,0,group_6,PRON
na,1,group_6,ADP
Skutky,0,group_6,NOUN
apoštolů,0,group_6,NOUN
soustředila,0,group_6,VERB
jen,0,group_6,ADV
s,1,group_6,ADP
nejvyšším,1,group_6,ADJ
vypětím,0,group_6,NOUN
.,0,group_6,PUNCT
V,1,group_6,ADP
noci,0,group_6,NOUN
se,0,group_6,PRON
mi,0,group_6,PRON
zdálo,0,group_6,VERB
o,1,group_6,ADP
břišních,0,group_6,ADJ
tanečnicích,0,group_6,NOUN
.,0,group_6,PUNCT
U,1,group_6,ADP
snídaně,0,group_6,NOUN
byl,0,group_6,AUX
otec,0,group_6,NOUN
stále,0,group_6,ADV
zasmušilý,0,group_6,ADJ
.,0,group_6,PUNCT
Pozoroval,0,group_6,VERB
Olina,0,group_6,PROPN
s,0,group_6,ADP
Laďou,0,group_6,PROPN
",",0,group_6,PUNCT
jak,0,group_6,SCONJ
chlemtají,0,group_6,VERB
kuřecí,0,group_6,ADJ
vývar,0,group_6,NOUN
z,0,group_6,ADP
desetilitrového,0,group_6,ADJ
kastrolu,0,group_6,NOUN
",",0,group_6,PUNCT
a,0,group_6,CCONJ
ztrápeným,0,group_6,ADJ
hlasem,0,group_6,NOUN
je,0,group_6,PRON
pobízel,0,group_6,VERB
",",0,group_6,PUNCT
ať,0,group_6,SCONJ
se,0,group_6,PRON
nají,0,group_6,VERB
do,1,group_6,ADP
zásoby,0,group_6,NOUN
",",0,group_6,PUNCT
protože,0,group_6,SCONJ
bída,0,group_6,NOUN
a,0,group_6,CCONJ
hlad,0,group_6,NOUN
už,0,group_6,ADV
stojí,1,group_6,VERB
za,0,group_6,ADP
dveřmi,1,group_6,NOUN
.,1,group_6,PUNCT
Nevím,0,group_6,VERB
jak,0,group_6,ADV
bída,0,group_6,NOUN
",",0,group_6,PUNCT
ale,0,group_6,CCONJ
hlad,0,group_6,NOUN
za,0,group_6,ADP
dveřmi,1,group_6,NOUN
určitě,0,group_6,ADV
nestojí,1,group_6,VERB
.,1,group_6,PUNCT
Zásoby,0,group_6,NOUN
masa,0,group_6,NOUN
odhaduji,0,group_6,VERB
tak,0,group_6,ADV
na,1,group_6,ADP
rok,0,group_6,NOUN
.,0,group_6,PUNCT
Dnes,0,group_6,ADV
v,1,group_6,ADP
noci,0,group_6,NOUN
se,0,group_6,PRON
v,0,group_6,ADP
umělé,0,group_6,ADJ
líhni,0,group_6,NOUN
narodila,0,group_6,VERB
další,0,group_6,ADJ
várka,1,group_6,NOUN
housat,0,group_6,NOUN
.,0,group_6,PUNCT
Ostatně,0,group_6,ADV
co,0,group_6,PRON
se,0,group_6,PRON
stravy,0,group_6,NOUN
týká,0,group_6,VERB
-,0,group_6,PUNCT
jsem,0,group_6,AUX
překvapená,0,group_6,ADJ
",",0,group_6,PUNCT
jak,0,group_6,ADV
rychle,0,group_6,ADV
jsem,0,group_6,AUX
si,0,group_6,PRON
zvykla,0,group_6,VERB
na,1,group_6,ADP
kuchyni,1,group_6,NOUN
paní,0,group_6,NOUN
Tiché,0,group_6,PROPN
.,0,group_6,PUNCT
Ještě,0,group_6,ADV
před,1,group_6,ADP
měsícem,0,group_6,NOUN
bych,0,group_6,AUX
nevěřila,0,group_6,VERB
",",0,group_6,PUNCT
že,0,group_6,SCONJ
se,0,group_6,PRON
dají,0,group_6,VERB
sníst,0,group_6,VERB
napohled,0,group_6,ADV
tak,0,group_6,ADV
odpudivé,0,group_6,ADJ
věci,0,group_6,NOUN
jako,0,group_6,SCONJ
tlačenka,0,group_6,NOUN
",",0,group_6,PUNCT
pajšl,0,group_6,NOUN
nebo,0,group_6,CCONJ
lečo,0,group_6,NOUN
.,0,group_6,PUNCT
Kupodivu,0,group_6,ADV
jsem,0,group_6,AUX
zvládla,0,group_6,VERB
i,0,group_6,CCONJ
zabijačkovou,0,group_6,ADJ
polévku,0,group_6,NOUN
",",0,group_6,PUNCT
přestože,0,group_6,SCONJ
jsem,0,group_6,AUX
stále,0,group_6,ADV
přesvědčená,0,group_6,ADJ
",",0,group_6,PUNCT
že,0,group_6,SCONJ
jídlo,0,group_6,NOUN
by,0,group_6,AUX
nemělo,0,group_6,VERB
mít,0,group_6,VERB
černou,0,group_6,ADJ
barvu,0,group_6,NOUN
.,0,group_6,PUNCT
Taky,0,group_6,ADV
už,0,group_6,ADV
umím,0,group_6,VERB
oškubat,0,group_6,VERB
",",0,group_6,PUNCT
vykuchat,0,group_6,VERB
a,0,group_6,CCONJ
naporcovat,0,group_6,VERB
drůbež,0,group_6,NOUN
a,0,group_6,CCONJ
dnes,0,group_6,ADV
